1072298,2022-07-09T07:03:27.000-05:00,
1088675,2022-07-09T07:03:28.000-05:00,
1076886,2022-07-09T07:03:28.000-05:00,
1069253,2022-07-09T07:03:28.000-05:00,
1069266,2022-07-09T07:03:28.000-05:00,
1075606,2022-07-09T07:03:29.000-05:00,
1075641,2022-07-09T07:03:38.000-05:00,
1062867,2022-07-09T08:41:31.000-05:00,
1076990,2022-07-09T08:41:31.000-05:00,
1053768,2022-07-09T08:41:32.000-05:00,
1069793,2022-07-09T08:41:32.000-05:00,
1069762,2022-07-09T08:41:32.000-05:00,
1104628,2022-07-09T08:54:04.000-05:00,
1082091,2022-07-09T08:54:05.000-05:00,
1070798,2022-07-09T08:54:05.000-05:00,
1085596,2022-07-09T08:54:05.000-05:00,
1102286,2022-07-09T08:54:05.000-05:00,
1070813,2022-07-09T08:54:05.000-05:00,
1082083,2022-07-09T08:54:06.000-05:00,
1076121,2022-07-09T08:54:14.000-05:00,
1072927,2022-07-09T08:58:03.000-05:00,
1072964,2022-07-09T08:58:04.000-05:00,
1085666,2022-07-09T09:24:09.000-05:00,
1073942,2022-07-09T09:24:09.000-05:00,
1073949,2022-07-09T09:24:09.000-05:00,
1077054,2022-07-09T09:24:10.000-05:00,
1086523,2022-07-09T09:24:10.000-05:00,
1069835,2022-07-09T09:24:11.000-05:00,
1069865,2022-07-09T09:24:12.000-05:00,
1070852,2022-07-09T09:24:12.000-05:00,
1073013,2022-07-09T09:26:22.000-05:00,
1072978,2022-07-09T09:26:22.000-05:00,
1073976,2022-07-09T09:26:22.000-05:00,
1059231,2022-07-09T09:54:46.000-05:00,
1093614,2022-07-09T10:14:29.000-05:00,
1069966,2022-07-09T10:14:29.000-05:00,
1079623,2022-07-09T10:33:56.000-05:00,
1099724,2022-07-09T10:33:58.000-05:00,
1099736,2022-07-09T10:42:05.000-05:00,
1070008,2022-07-09T10:42:08.000-05:00,
1069997,2022-07-09T10:42:08.000-05:00,
1070015,2022-07-09T10:42:09.000-05:00,
1070993,2022-07-09T10:42:10.000-05:00,
1071008,2022-07-09T10:42:10.000-05:00,
1073166,2022-07-09T10:43:18.000-05:00,
1073130,2022-07-09T10:43:18.000-05:00,
1073126,2022-07-09T10:43:18.000-05:00,
1073132,2022-07-09T10:43:18.000-05:00,
1073125,2022-07-09T10:43:19.000-05:00,
1105797,2022-07-09T11:06:51.000-05:00,
1105781,2022-07-09T11:06:52.000-05:00,
1070091,2022-07-09T11:07:03.000-05:00,
1070103,2022-07-09T11:07:03.000-05:00,
1070093,2022-07-09T11:07:45.000-05:00,
1070054,2022-07-09T11:07:45.000-05:00,
1070101,2022-07-09T11:07:45.000-05:00,
1070046,2022-07-09T11:07:45.000-05:00,
1076445,2022-07-09T11:07:45.000-05:00,
1070081,2022-07-09T11:07:47.000-05:00,
1070055,2022-07-09T11:07:47.000-05:00,
1082447,2022-07-09T11:17:18.000-05:00,
1080722,2022-07-09T11:33:05.000-05:00,
1106878,2022-07-09T11:36:07.000-05:00,
1104917,2022-07-09T11:36:08.000-05:00,
1082503,2022-07-09T12:12:59.000-05:00,
1074381,2022-07-09T12:13:11.000-05:00,
1085935,2022-07-09T12:13:11.000-05:00,
1094758,2022-07-09T12:13:12.000-05:00,
1070192,2022-07-09T12:13:15.000-05:00,
1070195,2022-07-09T12:13:15.000-05:00,
1070173,2022-07-09T12:13:15.000-05:00,
1076518,2022-07-09T12:13:16.000-05:00,
1108082,2022-07-09T12:22:59.000-05:00,
1073347,2022-07-09T12:35:44.000-05:00,
1073352,2022-07-09T12:35:45.000-05:00,
1087103,2022-07-09T12:35:45.000-05:00,
1073332,2022-07-09T12:35:45.000-05:00,
1112064,2022-07-09T12:35:45.000-05:00,
1073349,2022-07-09T12:35:45.000-05:00,
1079814,2022-07-09T12:35:55.000-05:00,
1113846,2022-07-09T12:35:55.000-05:00,
1074425,2022-07-09T12:38:12.000-05:00,
1086001,2022-07-09T12:48:49.000-05:00,
1109223,2022-07-09T12:54:02.000-05:00,
1070219,2022-07-09T12:55:59.000-05:00,
1070244,2022-07-09T12:56:00.000-05:00,
1070220,2022-07-09T12:56:00.000-05:00,
1070226,2022-07-09T12:56:00.000-05:00,
1109236,2022-07-09T13:07:48.000-05:00,
1085058,2022-07-09T13:26:39.000-05:00,
1073413,2022-07-09T13:51:21.000-05:00,
1073421,2022-07-09T13:51:21.000-05:00,
1102901,2022-07-09T14:15:32.000-05:00,
1046325,2022-07-09T14:35:40.000-05:00,
1090419,2022-07-09T14:36:19.000-05:00,
1102955,2022-07-09T15:24:09.000-05:00,
1074994,2022-07-09T15:30:51.000-05:00,
1074983,2022-07-09T15:30:52.000-05:00,
1106652,2022-07-09T15:30:53.000-05:00,
1090212,2022-07-09T15:42:26.000-05:00,
1086176,2022-07-09T15:44:21.000-05:00,
1065649,2022-07-09T16:09:43.000-05:00,
1096277,2022-07-09T16:09:44.000-05:00,
1102987,2022-07-09T16:13:42.000-05:00,
1106899,2022-07-09T16:40:23.000-05:00,
1086192,2022-07-09T16:40:35.000-05:00,
1042658,2022-07-09T16:54:21.000-05:00,
873651,2022-07-09T17:26:15.000-05:00,
1067914,2022-07-09T17:47:27.000-05:00,
1067013,2022-07-09T17:47:27.000-05:00,
1066918,2022-07-09T17:47:28.000-05:00,
1066934,2022-07-09T17:47:28.000-05:00,
1067949,2022-07-09T17:47:28.000-05:00,
1066902,2022-07-09T17:47:29.000-05:00,
1066947,2022-07-09T17:47:29.000-05:00,
1066998,2022-07-09T17:47:29.000-05:00,
1066924,2022-07-09T17:47:29.000-05:00,
1066625,2022-07-09T17:47:45.000-05:00,
1066471,2022-07-09T17:47:45.000-05:00,
1066652,2022-07-09T17:47:46.000-05:00,
1066666,2022-07-09T17:47:46.000-05:00,
1066798,2022-07-09T17:47:46.000-05:00,
1066785,2022-07-09T17:47:46.000-05:00,
1078621,2022-07-09T18:47:59.000-05:00,
1056916,2022-07-09T21:54:57.000-05:00,
1079905,2022-07-09T21:55:23.000-05:00,
1095253,2022-07-09T21:55:23.000-05:00,
1077613,2022-07-09T21:55:24.000-05:00,
1062688,2022-07-10T00:36:36.000-05:00,
1065652,2022-07-10T01:26:46.000-05:00,
1116850,2022-07-10T01:29:42.000-05:00,
1113274,2022-07-10T01:43:31.000-05:00,
1074785,2022-07-10T01:43:31.000-05:00,
1099898,2022-07-10T02:07:10.000-05:00,
1103208,2022-07-10T02:45:31.000-05:00,
1114060,2022-07-10T04:46:47.000-05:00,
1092337,2022-07-10T05:07:37.000-05:00,
1094086,2022-07-10T05:39:27.000-05:00,
1090440,2022-07-10T05:47:13.000-05:00,
1066803,2022-07-10T05:47:58.000-05:00,
1066004,2022-07-10T05:47:58.000-05:00,
1066119,2022-07-10T05:47:58.000-05:00,
1066407,2022-07-10T05:47:59.000-05:00,
1066365,2022-07-10T05:47:59.000-05:00,
1066392,2022-07-10T05:47:59.000-05:00,
1066042,2022-07-10T05:47:59.000-05:00,
1065817,2022-07-10T05:47:59.000-05:00,
1066181,2022-07-10T05:48:00.000-05:00,
1066530,2022-07-10T05:48:00.000-05:00,
